app_id,customer_id,application_date,product,requested_amount,tenure_months,channel,approval_status,rejection_reason,approved_amount,interest_rate,risk_score
APP0000251,CUST001271,2025-09-03,Two Wheeler Loan,38000,12,App,Approved,,36000,20.28,334.2
APP0000252,CUST000943,2025-11-09,Two Wheeler Loan,66000,24,Referral,Approved,,65000,11.99,54.8
APP0000253,CUST000239,2025-09-15,Merchant Loan,152000,6,App,Rejected,Policy score cutoff,0,0.0,416.0
APP0000254,CUST002151,2025-09-06,Two Wheeler Loan,72000,24,App,Rejected,Low bureau score,0,0.0,459.6
APP0000255,CUST001742,2026-01-22,Two Wheeler Loan,38000,24,Partner,Rejected,Affordability policy,0,0.0,297.0
APP0000256,CUST001475,2026-01-13,Personal Loan,93000,18,Referral,Rejected,Affordability policy,0,0.0,317.7
APP0000257,CUST000909,2026-01-08,Consumer Durable Loan,85000,12,App,Approved,,65000,16.68,235.9
APP0000258,CUST001113,2025-09-09,Personal Loan,187000,12,Branch,Approved,,143000,15.98,236.6
APP0000259,CUST000092,2026-04-22,Merchant Loan,108000,12,Branch,Approved,,104000,15.25,111.2
APP0000260,CUST001020,2026-04-16,Personal Loan,136000,24,App,Rejected,Affordability policy,0,0.0,322.3
APP0000261,CUST002488,2026-03-24,Two Wheeler Loan,50000,36,Branch,Approved,,42000,15.33,141.6
APP0000262,CUST000495,2025-11-22,Personal Loan,126000,18,Referral,Rejected,Affordability policy,0,0.0,207.9
APP0000263,CUST001405,2025-12-19,Personal Loan,148000,24,Branch,Rejected,Policy score cutoff,0,0.0,478.7
APP0000264,CUST000646,2026-05-22,Merchant Loan,176000,12,Partner,Rejected,Policy score cutoff,0,0.0,377.5
APP0000265,CUST000105,2026-03-06,Two Wheeler Loan,41000,18,App,Rejected,Low bureau score,0,0.0,540.7
APP0000266,CUST000606,2025-11-26,Merchant Loan,193000,18,Referral,Approved,,170000,18.73,238.3
APP0000267,CUST002122,2026-06-23,Personal Loan,127000,9,Partner,Rejected,Affordability policy,0,0.0,314.5
APP0000268,CUST000696,2026-03-23,Personal Loan,115000,9,Branch,Approved,,111000,16.57,188.7
APP0000269,CUST002344,2026-02-13,Personal Loan,109000,24,App,Rejected,Policy score cutoff,0,0.0,379.1
APP0000270,CUST001231,2026-02-20,Personal Loan,137000,24,Referral,Approved,,123000,17.69,253.3
APP0000271,CUST000967,2026-05-16,Personal Loan,135000,6,App,Rejected,Affordability policy,0,0.0,278.1
APP0000272,CUST001215,2026-05-11,Two Wheeler Loan,67000,24,App,Rejected,Affordability policy,0,0.0,276.4
APP0000273,CUST001411,2025-09-17,Consumer Durable Loan,54000,12,App,Rejected,Low bureau score,0,0.0,547.0
APP0000274,CUST000343,2026-05-14,Two Wheeler Loan,83000,12,App,Approved,,66000,15.9,254.4
APP0000275,CUST001266,2025-07-19,Personal Loan,152000,9,Referral,Rejected,Affordability policy,0,0.0,202.6
APP0000276,CUST000815,2026-05-13,Two Wheeler Loan,70000,12,App,Rejected,Affordability policy,0,0.0,272.1
APP0000277,CUST001290,2025-10-14,Merchant Loan,65000,18,Branch,Rejected,Low bureau score,0,0.0,467.7
APP0000278,CUST000917,2025-10-15,Merchant Loan,292000,24,App,Rejected,Low bureau score,0,0.0,431.8
APP0000279,CUST001892,2025-12-17,Personal Loan,190000,24,Partner,Approved,,157000,20.35,287.9
APP0000280,CUST001942,2025-11-12,Personal Loan,119000,6,App,Approved,,90000,20.08,334.0
APP0000281,CUST000897,2026-05-03,Personal Loan,115000,12,Partner,Approved,,110000,17.74,254.5
APP0000282,CUST000213,2025-10-09,Personal Loan,98000,12,App,Approved,,94000,17.99,276.1
APP0000283,CUST000546,2026-03-02,Personal Loan,184000,6,Partner,Approved,,174000,17.33,236.0
APP0000284,CUST001558,2026-01-24,Personal Loan,184000,9,App,Approved,,164000,16.71,261.6
APP0000285,CUST001859,2026-02-26,Merchant Loan,197000,24,Referral,Rejected,Affordability policy,0,0.0,245.9
APP0000286,CUST002316,2025-09-01,Merchant Loan,89000,9,Partner,Approved,,77000,18.09,262.5
APP0000287,CUST002352,2025-12-17,Personal Loan,135000,12,Partner,Approved,,107000,21.13,352.3
APP0000288,CUST001790,2025-11-10,Personal Loan,152000,6,App,Approved,,152000,20.59,294.1
APP0000289,CUST000822,2025-11-14,Two Wheeler Loan,46000,12,App,Rejected,Low bureau score,0,0.0,461.7
APP0000290,CUST000406,2026-01-12,Two Wheeler Loan,85000,12,App,Rejected,Policy score cutoff,0,0.0,332.8
APP0000291,CUST002175,2026-02-22,Personal Loan,108000,12,App,Rejected,Affordability policy,0,0.0,233.4
APP0000292,CUST001300,2026-03-11,Merchant Loan,156000,9,App,Rejected,Policy score cutoff,0,0.0,401.0
APP0000293,CUST000435,2026-05-06,Consumer Durable Loan,77000,12,App,Approved,,75000,14.63,180.2
APP0000294,CUST002276,2026-04-21,Personal Loan,155000,18,App,Approved,,117000,19.81,234.3
APP0000295,CUST001570,2026-04-13,Personal Loan,195000,18,Branch,Rejected,Recent delinquency,0,0.0,399.5
APP0000296,CUST000720,2025-11-19,Consumer Durable Loan,46000,24,App,Approved,,46000,20.32,308.2
APP0000297,CUST001995,2026-05-19,Personal Loan,159000,18,App,Approved,,123000,20.01,318.9
APP0000298,CUST001811,2025-09-15,Consumer Durable Loan,25000,18,Partner,Rejected,Policy score cutoff,0,0.0,354.1
APP0000299,CUST002492,2025-11-10,Personal Loan,92000,18,App,Approved,,72000,17.58,180.1
APP0000300,CUST002011,2025-09-04,Merchant Loan,217000,6,App,Approved,,208000,18.32,251.8
APP0000301,CUST002152,2026-03-06,Consumer Durable Loan,77000,6,Partner,Rejected,Low bureau score,0,0.0,569.6
APP0000302,CUST000910,2026-04-27,Two Wheeler Loan,37000,12,App,Rejected,Policy score cutoff,0,0.0,362.6
APP0000303,CUST001177,2026-05-27,Merchant Loan,197000,9,Partner,Approved,,164000,16.27,163.3
APP0000304,CUST001714,2026-04-01,Merchant Loan,181000,12,Partner,Approved,,180000,17.68,281.8
APP0000305,CUST002244,2025-09-24,Personal Loan,122000,36,Partner,Rejected,Low bureau score,0,0.0,475.7
APP0000306,CUST001149,2025-11-08,Personal Loan,121000,12,Referral,Rejected,Policy score cutoff,0,0.0,431.6
APP0000307,CUST000609,2025-10-23,Two Wheeler Loan,66000,12,App,Approved,,61000,15.31,223.2
APP0000308,CUST000731,2026-03-19,Personal Loan,140000,36,App,Rejected,Policy score cutoff,0,0.0,343.1
APP0000309,CUST000338,2026-03-14,Personal Loan,110000,12,Partner,Approved,,92000,16.74,104.9
APP0000310,CUST001740,2026-04-12,Consumer Durable Loan,57000,12,App,Approved,,51000,19.55,289.4
APP0000311,CUST002178,2026-05-27,Two Wheeler Loan,70000,6,Partner,Approved,,65000,16.01,184.5
APP0000312,CUST001830,2025-08-04,Merchant Loan,143000,24,App,Rejected,Policy score cutoff,0,0.0,404.0
APP0000313,CUST000806,2025-12-24,Personal Loan,211000,12,App,Approved,,201000,18.06,216.3
APP0000314,CUST000951,2025-12-20,Merchant Loan,110000,12,App,Rejected,Affordability policy,0,0.0,281.7
APP0000315,CUST000497,2026-02-18,Personal Loan,137000,9,Partner,Approved,,128000,22.63,418.6
APP0000316,CUST000970,2025-10-06,Consumer Durable Loan,48000,24,App,Rejected,Affordability policy,0,0.0,248.3
APP0000317,CUST000724,2025-07-09,Consumer Durable Loan,78000,9,Partner,Approved,,76000,18.84,289.0
APP0000318,CUST002185,2025-10-27,Personal Loan,139000,24,Referral,Rejected,Affordability policy,0,0.0,260.6
APP0000319,CUST001787,2026-06-12,Two Wheeler Loan,101000,12,Partner,Approved,,79000,19.13,333.3
APP0000320,CUST001408,2026-05-05,Personal Loan,123000,9,Branch,Rejected,Affordability policy,0,0.0,292.2
APP0000321,CUST000945,2025-12-06,Personal Loan,85000,18,Partner,Rejected,Affordability policy,0,0.0,326.9
APP0000322,CUST001483,2026-03-13,Personal Loan,102000,9,App,Approved,,90000,19.93,249.1
APP0000323,CUST000255,2025-12-23,Personal Loan,97000,24,Partner,Rejected,Affordability policy,0,0.0,266.1
APP0000324,CUST000835,2026-02-17,Personal Loan,142000,12,Referral,Rejected,Policy score cutoff,0,0.0,363.6
APP0000325,CUST000938,2026-04-18,Two Wheeler Loan,82000,36,App,Approved,,79000,18.58,205.1
APP0000326,CUST001718,2026-03-05,Personal Loan,63000,18,Partner,Approved,,60000,19.32,322.5
APP0000327,CUST002128,2025-12-02,Personal Loan,135000,9,Branch,Rejected,Policy score cutoff,0,0.0,392.6
APP0000328,CUST001013,2026-01-07,Personal Loan,136000,18,Branch,Approved,,128000,17.82,197.6
APP0000329,CUST002478,2026-04-06,Personal Loan,119000,12,App,Approved,,102000,20.06,280.2
APP0000330,CUST001639,2026-03-12,Personal Loan,146000,18,App,Rejected,Recent delinquency,0,0.0,369.8
APP0000331,CUST002378,2026-04-02,Merchant Loan,36000,12,App,Rejected,Affordability policy,0,0.0,264.7
APP0000332,CUST001066,2025-12-14,Two Wheeler Loan,64000,12,Referral,Approved,,48000,16.83,240.6
APP0000333,CUST000293,2025-12-11,Consumer Durable Loan,73000,6,App,Approved,,60000,17.47,189.6
APP0000334,CUST000425,2026-01-10,Personal Loan,87000,12,Branch,Rejected,Affordability policy,0,0.0,255.6
APP0000335,CUST001379,2025-08-25,Personal Loan,174000,9,App,Approved,,153000,19.36,287.8
APP0000336,CUST001879,2026-01-18,Personal Loan,167000,9,Branch,Rejected,Low bureau score,0,0.0,525.5
APP0000337,CUST000710,2025-08-16,Personal Loan,70000,18,App,Rejected,Recent delinquency,0,0.0,475.3
APP0000338,CUST002108,2026-01-06,Consumer Durable Loan,103000,12,App,Approved,,99000,20.04,286.9
APP0000339,CUST001360,2025-07-20,Two Wheeler Loan,46000,18,Branch,Approved,,46000,20.74,278.2
APP0000340,CUST002214,2025-12-26,Personal Loan,174000,18,Partner,Approved,,169000,14.79,110.1
APP0000341,CUST001111,2026-03-19,Two Wheeler Loan,56000,6,Branch,Approved,,43000,15.28,160.0
APP0000342,CUST002063,2025-08-22,Consumer Durable Loan,75000,12,Branch,Approved,,75000,16.09,233.8
APP0000343,CUST000997,2026-05-10,Personal Loan,115000,6,Partner,Rejected,Policy score cutoff,0,0.0,350.0
APP0000344,CUST002227,2026-05-25,Personal Loan,95000,18,Partner,Rejected,Affordability policy,0,0.0,309.2
APP0000345,CUST002413,2026-03-09,Two Wheeler Loan,37000,18,Branch,Approved,,37000,15.32,93.1
APP0000346,CUST002342,2025-10-22,Personal Loan,77000,18,Branch,Rejected,Policy score cutoff,0,0.0,357.1
APP0000347,CUST000344,2025-09-15,Personal Loan,50000,18,App,Approved,,45000,16.09,173.6
APP0000348,CUST001606,2025-09-22,Two Wheeler Loan,82000,12,App,Approved,,64000,20.93,336.2
APP0000349,CUST001753,2025-08-14,Personal Loan,178000,12,Referral,Rejected,Policy score cutoff,0,0.0,397.3
APP0000350,CUST001563,2025-09-14,Merchant Loan,176000,36,App,Approved,,168000,17.92,327.2
APP0000351,CUST001526,2025-10-11,Two Wheeler Loan,47000,12,Partner,Rejected,Policy score cutoff,0,0.0,371.4
APP0000352,CUST001315,2026-01-19,Two Wheeler Loan,44000,12,App,Rejected,Policy score cutoff,0,0.0,367.2
APP0000353,CUST001834,2025-11-11,Two Wheeler Loan,68000,24,App,Approved,,61000,19.48,216.0
APP0000354,CUST001827,2025-12-09,Personal Loan,78000,18,App,Approved,,61000,22.02,374.3
APP0000355,CUST002035,2025-11-11,Two Wheeler Loan,68000,18,App,Rejected,Policy score cutoff,0,0.0,373.5
APP0000356,CUST002184,2025-07-23,Personal Loan,165000,18,App,Approved,,146000,17.05,252.7
APP0000357,CUST000235,2025-11-19,Personal Loan,154000,12,App,Rejected,Low bureau score,0,0.0,586.8
APP0000358,CUST000625,2026-02-04,Personal Loan,85000,12,App,Approved,,79000,16.2,142.9
APP0000359,CUST002307,2025-12-09,Two Wheeler Loan,78000,18,App,Rejected,Policy score cutoff,0,0.0,432.7
APP0000360,CUST000953,2026-04-16,Two Wheeler Loan,70000,12,Referral,Rejected,Low bureau score,0,0.0,522.3
APP0000361,CUST001867,2025-07-22,Merchant Loan,87000,24,Partner,Approved,,83000,20.88,309.4
APP0000362,CUST001886,2025-10-17,Personal Loan,135000,24,Partner,Rejected,Affordability policy,0,0.0,265.6
APP0000363,CUST000626,2026-01-25,Two Wheeler Loan,78000,18,Referral,Rejected,Affordability policy,0,0.0,212.1
APP0000364,CUST002008,2025-09-24,Consumer Durable Loan,42000,18,Branch,Approved,,34000,14.74,179.8
APP0000365,CUST001557,2025-11-03,Two Wheeler Loan,88000,9,Referral,Approved,,74000,19.87,294.6
APP0000366,CUST001661,2026-04-21,Personal Loan,86000,18,Partner,Rejected,Affordability policy,0,0.0,282.9
APP0000367,CUST001502,2026-03-17,Consumer Durable Loan,96000,12,App,Rejected,Recent delinquency,0,0.0,501.6
APP0000368,CUST001568,2026-03-09,Personal Loan,70000,12,Branch,Rejected,Policy score cutoff,0,0.0,457.1
APP0000369,CUST001586,2025-08-06,Merchant Loan,132000,6,Branch,Approved,,100000,13.98,107.8
APP0000370,CUST000235,2025-10-26,Personal Loan,114000,18,Branch,Rejected,Low bureau score,0,0.0,549.2
APP0000371,CUST000115,2026-04-02,Two Wheeler Loan,44000,24,App,Approved,,42000,16.9,207.8
APP0000372,CUST001857,2025-07-09,Consumer Durable Loan,93000,9,App,Rejected,Policy score cutoff,0,0.0,360.6
APP0000373,CUST002211,2025-07-24,Two Wheeler Loan,56000,18,Partner,Rejected,Policy score cutoff,0,0.0,365.3
APP0000374,CUST000085,2026-01-19,Merchant Loan,70000,18,Partner,Approved,,54000,19.93,229.4
APP0000375,CUST001104,2026-02-24,Personal Loan,134000,24,Partner,Approved,,124000,18.19,243.0
APP0000376,CUST000402,2025-12-13,Personal Loan,93000,9,App,Approved,,72000,16.86,198.7
APP0000377,CUST002049,2025-09-01,Personal Loan,97000,6,App,Approved,,90000,17.21,237.2
APP0000378,CUST002275,2025-10-03,Personal Loan,124000,9,Partner,Rejected,Policy score cutoff,0,0.0,344.0
APP0000379,CUST001144,2026-06-18,Two Wheeler Loan,49000,18,Partner,Approved,,43000,19.49,332.8
APP0000380,CUST001143,2026-01-11,Personal Loan,82000,18,Partner,Rejected,Policy score cutoff,0,0.0,391.4
APP0000381,CUST002205,2025-12-02,Personal Loan,98000,9,Partner,Approved,,96000,16.45,186.7
APP0000382,CUST002474,2026-03-08,Consumer Durable Loan,135000,18,App,Rejected,Affordability policy,0,0.0,281.9
APP0000383,CUST000854,2025-09-15,Personal Loan,20000,12,Referral,Approved,,16000,22.01,280.1
APP0000384,CUST000999,2025-11-17,Merchant Loan,201000,6,Partner,Rejected,Policy score cutoff,0,0.0,409.4
APP0000385,CUST001469,2025-08-06,Merchant Loan,74000,12,Partner,Rejected,Affordability policy,0,0.0,264.8
APP0000386,CUST002263,2025-08-22,Personal Loan,179000,18,Partner,Approved,,150000,15.98,228.1
APP0000387,CUST001501,2026-01-07,Personal Loan,145000,12,Referral,Rejected,Policy score cutoff,0,0.0,395.1
APP0000388,CUST002292,2026-01-12,Personal Loan,125000,18,Partner,Rejected,Affordability policy,0,0.0,276.6
APP0000389,CUST001401,2026-05-07,Two Wheeler Loan,75000,18,App,Approved,,67000,18.62,184.8
APP0000390,CUST001036,2026-03-13,Personal Loan,58000,12,App,Rejected,Affordability policy,0,0.0,326.4
APP0000391,CUST001910,2026-01-27,Personal Loan,101000,6,App,Rejected,Affordability policy,0,0.0,302.9
APP0000392,CUST002455,2026-06-11,Personal Loan,79000,12,Partner,Approved,,72000,16.6,158.1
APP0000393,CUST000925,2026-01-20,Consumer Durable Loan,44000,24,Referral,Rejected,Policy score cutoff,0,0.0,431.5
APP0000394,CUST001957,2026-04-10,Two Wheeler Loan,102000,12,App,Rejected,Affordability policy,0,0.0,295.4
APP0000395,CUST000835,2026-03-06,Merchant Loan,63000,12,App,Rejected,Policy score cutoff,0,0.0,401.1
APP0000396,CUST000094,2026-03-16,Personal Loan,58000,6,Referral,Approved,,57000,19.56,282.9
APP0000397,CUST000311,2026-06-04,Personal Loan,139000,24,Partner,Rejected,Policy score cutoff,0,0.0,404.0
APP0000398,CUST000683,2026-05-13,Personal Loan,78000,24,Partner,Rejected,Affordability policy,0,0.0,243.7
APP0000399,CUST000091,2025-09-24,Two Wheeler Loan,121000,36,Referral,Approved,,102000,19.94,310.2
APP0000400,CUST000146,2026-02-11,Merchant Loan,290000,12,Partner,Approved,,268000,19.84,263.3
APP0000401,CUST000145,2026-05-18,Two Wheeler Loan,93000,6,App,Rejected,Affordability policy,0,0.0,315.8
APP0000402,CUST001608,2025-07-24,Personal Loan,162000,12,Branch,Rejected,Recent delinquency,0,0.0,393.0
APP0000403,CUST001655,2025-09-10,Consumer Durable Loan,57000,24,Branch,Rejected,Policy score cutoff,0,0.0,414.4
APP0000404,CUST001081,2026-04-24,Personal Loan,188000,36,App,Rejected,Policy score cutoff,0,0.0,355.7
APP0000405,CUST000246,2025-07-04,Consumer Durable Loan,32000,12,App,Rejected,Policy score cutoff,0,0.0,341.6
APP0000406,CUST000175,2026-03-13,Merchant Loan,187000,12,Partner,Approved,,143000,18.6,193.3
APP0000407,CUST001092,2026-04-24,Merchant Loan,137000,36,App,Rejected,Low bureau score,0,0.0,552.7
APP0000408,CUST000797,2026-05-11,Consumer Durable Loan,107000,6,Partner,Approved,,99000,17.23,227.4
APP0000409,CUST001709,2026-06-16,Merchant Loan,127000,12,App,Approved,,102000,14.92,135.2
APP0000410,CUST002341,2025-12-26,Consumer Durable Loan,43000,9,App,Approved,,37000,17.86,278.0
APP0000411,CUST001056,2026-04-13,Two Wheeler Loan,76000,12,App,Approved,,68000,18.08,165.1
APP0000412,CUST000635,2026-06-21,Personal Loan,185000,12,App,Approved,,146000,19.62,257.7
APP0000413,CUST000918,2026-03-19,Consumer Durable Loan,72000,18,Referral,Approved,,69000,17.92,199.4
APP0000414,CUST001212,2026-02-08,Personal Loan,84000,18,Referral,Approved,,78000,18.34,249.8
APP0000415,CUST002304,2025-09-10,Personal Loan,69000,12,Referral,Approved,,64000,13.82,101.7
APP0000416,CUST002369,2026-04-08,Personal Loan,111000,18,Branch,Rejected,Affordability policy,0,0.0,304.7
APP0000417,CUST000556,2025-08-23,Consumer Durable Loan,76000,24,App,Approved,,63000,18.27,279.6
APP0000418,CUST002182,2026-02-22,Personal Loan,132000,6,Partner,Rejected,Affordability policy,0,0.0,314.9
APP0000419,CUST001238,2026-04-25,Two Wheeler Loan,77000,18,Referral,Rejected,Policy score cutoff,0,0.0,465.9
APP0000420,CUST001717,2025-08-12,Personal Loan,169000,24,Branch,Rejected,Low bureau score,0,0.0,476.1
APP0000421,CUST002138,2026-01-04,Personal Loan,86000,12,App,Approved,,75000,15.75,204.9
APP0000422,CUST001015,2026-03-27,Merchant Loan,195000,12,App,Approved,,188000,20.18,282.0
APP0000423,CUST000615,2026-06-23,Two Wheeler Loan,61000,18,App,Approved,,53000,18.25,241.3
APP0000424,CUST002156,2026-05-17,Personal Loan,82000,18,App,Approved,,68000,16.87,234.2
APP0000425,CUST001401,2026-06-08,Personal Loan,77000,9,Partner,Approved,,61000,14.91,188.6
APP0000426,CUST000166,2025-11-11,Personal Loan,120000,12,App,Rejected,Affordability policy,0,0.0,246.7
APP0000427,CUST001818,2026-06-08,Two Wheeler Loan,74000,24,Referral,Rejected,Affordability policy,0,0.0,260.5
APP0000428,CUST000414,2026-03-02,Personal Loan,86000,36,App,Approved,,75000,17.38,210.0
APP0000429,CUST001175,2026-04-02,Consumer Durable Loan,81000,36,App,Approved,,72000,17.19,214.8
APP0000430,CUST002081,2026-02-17,Two Wheeler Loan,120000,12,App,Approved,,96000,17.2,222.2
APP0000431,CUST000832,2026-04-06,Two Wheeler Loan,72000,9,Partner,Rejected,Policy score cutoff,0,0.0,393.0
APP0000432,CUST001495,2026-04-07,Merchant Loan,200000,12,App,Rejected,Affordability policy,0,0.0,244.2
APP0000433,CUST001763,2026-06-25,Two Wheeler Loan,29000,18,App,Approved,,23000,19.99,305.1
APP0000434,CUST002059,2025-09-09,Personal Loan,89000,12,Branch,Rejected,Affordability policy,0,0.0,293.5
APP0000435,CUST001575,2025-11-16,Merchant Loan,237000,24,Branch,Rejected,Policy score cutoff,0,0.0,355.6
APP0000436,CUST001384,2025-07-14,Merchant Loan,181000,12,App,Rejected,Affordability policy,0,0.0,318.6
APP0000437,CUST001989,2025-12-20,Consumer Durable Loan,67000,12,App,Rejected,Affordability policy,0,0.0,321.9
APP0000438,CUST001944,2026-01-21,Personal Loan,124000,24,Partner,Approved,,95000,19.84,356.5
APP0000439,CUST000083,2025-10-09,Personal Loan,159000,24,Referral,Rejected,Affordability policy,0,0.0,284.5
APP0000440,CUST001994,2026-03-20,Two Wheeler Loan,38000,9,Partner,Approved,,32000,16.04,158.1
APP0000441,CUST001799,2025-11-15,Two Wheeler Loan,84000,6,App,Approved,,70000,17.39,304.0
APP0000442,CUST000015,2025-08-17,Consumer Durable Loan,108000,12,Partner,Rejected,Affordability policy,0,0.0,255.2
APP0000443,CUST001711,2026-06-14,Two Wheeler Loan,75000,12,Partner,Rejected,Policy score cutoff,0,0.0,385.7
APP0000444,CUST000323,2025-09-02,Two Wheeler Loan,72000,9,App,Rejected,Affordability policy,0,0.0,298.6
APP0000445,CUST001312,2026-01-10,Consumer Durable Loan,68000,12,Partner,Rejected,Affordability policy,0,0.0,300.7
APP0000446,CUST001501,2025-09-16,Personal Loan,167000,18,App,Rejected,Policy score cutoff,0,0.0,384.2
APP0000447,CUST000155,2025-07-14,Merchant Loan,169000,18,App,Rejected,Affordability policy,0,0.0,242.3
APP0000448,CUST001811,2026-04-25,Personal Loan,125000,12,Partner,Rejected,Affordability policy,0,0.0,297.9
APP0000449,CUST000536,2026-04-03,Consumer Durable Loan,52000,12,Partner,Approved,,45000,14.55,153.8
APP0000450,CUST001838,2026-03-12,Personal Loan,107000,18,App,Approved,,102000,16.82,163.1
APP0000451,CUST001985,2025-10-06,Consumer Durable Loan,47000,9,Referral,Approved,,37000,18.3,262.7
APP0000452,CUST001640,2026-02-20,Personal Loan,143000,12,App,Rejected,Affordability policy,0,0.0,295.9
