customer_id,state,city,age,employment_type,monthly_income,credit_segment,created_at
CUST001412,Karnataka,Bangalore,30,Small business,35736,Emerging,2025-03-06
CUST001413,Maharashtra,Pune,43,Gig worker,39390,Emerging,2026-03-02
CUST001414,Delhi,Delhi,57,Salaried,77913,Prime,2025-08-26
CUST001415,Karnataka,Mysore,35,Self-employed,52984,Prime,2025-03-09
CUST001416,Maharashtra,Nagpur,55,Salaried,65448,Prime,2026-04-25
CUST001417,Karnataka,Mysore,36,Salaried,24602,Mass,2025-06-11
CUST001418,Karnataka,Bangalore,56,Self-employed,47135,Emerging,2025-10-03
CUST001419,Karnataka,Mysore,59,Salaried,49456,Emerging,2025-03-22
CUST001420,Karnataka,Bangalore,45,Small business,22864,Mass,2026-04-07
CUST001421,Maharashtra,Nagpur,49,Salaried,50210,Prime,2026-01-22
CUST001422,Gujarat,Vadodara,36,Salaried,76826,Prime,2025-09-12
CUST001423,Delhi,Delhi,43,Self-employed,52887,Prime,2025-05-29
CUST001424,Karnataka,Bangalore,43,Salaried,44102,Emerging,2025-05-17
CUST001425,Delhi,Delhi,26,Gig worker,17208,Mass,2025-06-19
CUST001426,Maharashtra,Nagpur,61,Self-employed,42739,Emerging,2025-04-26
CUST001427,Karnataka,Hubli,38,Self-employed,56423,Prime,2026-02-06
CUST001428,Tamil Nadu,Coimbatore,31,Self-employed,59388,Prime,2025-08-09
CUST001429,Delhi,Delhi,60,Small business,30265,Emerging,2025-06-16
CUST001430,Delhi,Delhi,35,Small business,34655,Emerging,2026-03-05
CUST001431,Tamil Nadu,Coimbatore,56,Salaried,65241,Prime,2025-07-10
CUST001432,Telangana,Warangal,32,Small business,20580,Mass,2025-02-27
CUST001433,Tamil Nadu,Madurai,37,Small business,70137,Prime,2025-06-18
CUST001434,Tamil Nadu,Chennai,27,Self-employed,70483,Prime,2026-02-16
CUST001435,Tamil Nadu,Chennai,32,Small business,52622,Prime,2025-05-04
CUST001436,Karnataka,Mysore,32,Salaried,90920,Affluent,2025-05-30
CUST001437,Delhi,Delhi,61,Salaried,51371,Prime,2025-01-14
CUST001438,Telangana,Hyderabad,60,Salaried,52507,Prime,2025-06-13
CUST001439,Telangana,Hyderabad,47,Gig worker,23204,Mass,2025-06-18
CUST001440,Maharashtra,Mumbai,37,Self-employed,79595,Prime,2025-01-11
CUST001441,Karnataka,Mysore,28,Salaried,58232,Prime,2025-07-31
CUST001442,Karnataka,Bangalore,53,Gig worker,44787,Emerging,2025-08-10
CUST001443,Tamil Nadu,Coimbatore,61,Salaried,37478,Emerging,2025-09-23
CUST001444,Telangana,Warangal,51,Gig worker,30316,Emerging,2025-07-15
CUST001445,Delhi,Delhi,31,Gig worker,13816,Mass,2025-01-12
CUST001446,Delhi,Delhi,22,Self-employed,41546,Emerging,2025-11-24
CUST001447,Tamil Nadu,Chennai,24,Salaried,54340,Prime,2025-06-28
CUST001448,Karnataka,Mysore,48,Self-employed,80123,Prime,2026-04-11
CUST001449,Maharashtra,Pune,31,Small business,30443,Emerging,2025-01-12
CUST001450,Tamil Nadu,Chennai,45,Salaried,57176,Prime,2025-09-14
CUST001451,Maharashtra,Pune,52,Salaried,65498,Prime,2026-03-07
CUST001452,Karnataka,Bangalore,52,Salaried,25460,Emerging,2025-05-06
CUST001453,Telangana,Warangal,37,Salaried,61111,Prime,2026-03-09
CUST001454,Telangana,Hyderabad,42,Gig worker,35809,Emerging,2025-01-10
CUST001455,Delhi,Delhi,42,Salaried,40718,Emerging,2025-02-05
CUST001456,Telangana,Warangal,25,Small business,43124,Emerging,2025-11-18
CUST001457,Karnataka,Mysore,34,Small business,17574,Mass,2025-04-06
CUST001458,Maharashtra,Pune,54,Gig worker,28992,Emerging,2026-02-08
CUST001459,Karnataka,Hubli,61,Salaried,63037,Prime,2025-05-24
CUST001460,Delhi,Delhi,49,Salaried,58230,Prime,2025-11-13
CUST001461,Maharashtra,Mumbai,52,Salaried,47814,Emerging,2026-01-23
CUST001462,Delhi,Delhi,55,Gig worker,31047,Emerging,2025-10-22
CUST001463,Karnataka,Bangalore,38,Salaried,55448,Prime,2026-01-09
CUST001464,Karnataka,Bangalore,60,Small business,22542,Mass,2025-10-17
CUST001465,Tamil Nadu,Madurai,25,Salaried,46023,Emerging,2026-01-09
CUST001466,Karnataka,Bangalore,52,Salaried,12000,Mass,2025-05-26
CUST001467,Karnataka,Mysore,54,Salaried,64150,Prime,2025-01-02
CUST001468,Telangana,Warangal,39,Self-employed,96518,Affluent,2026-01-04
CUST001469,Telangana,Warangal,55,Gig worker,41851,Emerging,2025-05-26
CUST001470,Maharashtra,Nagpur,40,Salaried,43358,Emerging,2025-10-05
CUST001471,Gujarat,Surat,47,Salaried,64162,Prime,2026-04-24
CUST001472,Gujarat,Vadodara,43,Self-employed,88644,Prime,2025-09-30
CUST001473,Karnataka,Bangalore,50,Small business,12000,Mass,2025-08-05
CUST001474,Karnataka,Hubli,35,Small business,32628,Emerging,2026-04-30
CUST001475,Gujarat,Ahmedabad,27,Salaried,73688,Prime,2025-02-10
CUST001476,Maharashtra,Pune,29,Small business,17802,Mass,2026-05-03
CUST001477,Maharashtra,Mumbai,44,Small business,12000,Mass,2025-07-04
CUST001478,Maharashtra,Mumbai,48,Salaried,37757,Emerging,2025-06-03
CUST001479,Telangana,Warangal,41,Salaried,48096,Emerging,2026-04-23
CUST001480,Karnataka,Hubli,44,Salaried,60951,Prime,2026-04-10
CUST001481,Karnataka,Hubli,27,Salaried,54948,Prime,2026-02-08
CUST001482,Karnataka,Hubli,51,Salaried,39480,Emerging,2026-02-18
CUST001483,Delhi,Delhi,55,Gig worker,43063,Emerging,2025-07-15
CUST001484,Gujarat,Vadodara,57,Salaried,59280,Prime,2025-10-03
CUST001485,Telangana,Hyderabad,48,Self-employed,73957,Prime,2026-02-12
CUST001486,Telangana,Hyderabad,34,Salaried,49871,Emerging,2025-06-15
CUST001487,Tamil Nadu,Coimbatore,55,Gig worker,42750,Emerging,2025-06-28
CUST001488,Maharashtra,Pune,42,Salaried,68218,Prime,2025-02-13
CUST001489,Telangana,Hyderabad,50,Small business,45589,Emerging,2025-03-18
CUST001490,Telangana,Warangal,26,Small business,36166,Emerging,2025-07-06
CUST001491,Tamil Nadu,Madurai,22,Self-employed,69906,Prime,2025-08-30
CUST001492,Tamil Nadu,Chennai,48,Small business,39669,Emerging,2025-05-03
CUST001493,Maharashtra,Pune,35,Small business,59674,Prime,2025-05-30
CUST001494,Telangana,Hyderabad,26,Salaried,62347,Prime,2025-08-16
CUST001495,Delhi,Delhi,37,Salaried,61464,Prime,2025-03-13
CUST001496,Maharashtra,Nagpur,46,Salaried,80704,Prime,2025-11-15
CUST001497,Telangana,Hyderabad,49,Salaried,62255,Prime,2025-07-27
CUST001498,Karnataka,Mysore,31,Small business,17554,Mass,2025-11-28
CUST001499,Tamil Nadu,Chennai,36,Salaried,51720,Prime,2026-03-27
CUST001500,Tamil Nadu,Coimbatore,58,Salaried,15350,Mass,2025-05-27
CUST001501,Tamil Nadu,Madurai,32,Gig worker,12000,Mass,2026-02-28
CUST001502,Karnataka,Bangalore,35,Salaried,12000,Mass,2025-05-11
CUST001503,Gujarat,Ahmedabad,30,Self-employed,97830,Affluent,2025-10-31
CUST001504,Karnataka,Mysore,37,Small business,71651,Prime,2025-10-24
CUST001505,Delhi,Delhi,35,Salaried,74356,Prime,2025-03-21
CUST001506,Karnataka,Bangalore,31,Small business,47374,Emerging,2025-09-14
CUST001507,Karnataka,Hubli,29,Salaried,44159,Emerging,2025-10-31
CUST001508,Maharashtra,Nagpur,54,Salaried,19724,Mass,2025-04-23
CUST001509,Karnataka,Hubli,39,Gig worker,23195,Mass,2025-10-22
CUST001510,Karnataka,Bangalore,45,Salaried,49721,Emerging,2025-01-26
CUST001511,Karnataka,Bangalore,55,Salaried,34411,Emerging,2025-12-01
CUST001512,Karnataka,Mysore,53,Gig worker,39741,Emerging,2026-02-11
CUST001513,Maharashtra,Pune,30,Salaried,44562,Emerging,2026-02-14
CUST001514,Delhi,Delhi,46,Gig worker,12000,Mass,2025-11-12
CUST001515,Karnataka,Bangalore,54,Salaried,79827,Prime,2026-03-22
CUST001516,Maharashtra,Pune,24,Self-employed,39595,Emerging,2025-11-02
CUST001517,Karnataka,Mysore,59,Self-employed,34154,Emerging,2025-03-28
CUST001518,Tamil Nadu,Coimbatore,39,Small business,26506,Emerging,2025-12-01
CUST001519,Gujarat,Vadodara,45,Gig worker,45920,Emerging,2025-12-06
CUST001520,Delhi,Delhi,50,Salaried,67483,Prime,2025-01-26
CUST001521,Tamil Nadu,Chennai,60,Salaried,72168,Prime,2025-12-10
CUST001522,Karnataka,Hubli,59,Salaried,31263,Emerging,2025-04-20
CUST001523,Gujarat,Vadodara,36,Salaried,62139,Prime,2025-11-04
CUST001524,Gujarat,Vadodara,46,Self-employed,48049,Emerging,2025-07-15
CUST001525,Maharashtra,Mumbai,36,Self-employed,88451,Prime,2026-04-29
CUST001526,Telangana,Hyderabad,44,Salaried,33771,Emerging,2026-04-12
CUST001527,Telangana,Warangal,29,Salaried,60109,Prime,2025-05-26
CUST001528,Maharashtra,Nagpur,39,Salaried,41432,Emerging,2026-05-10
CUST001529,Delhi,Delhi,52,Salaried,71513,Prime,2025-05-11
CUST001530,Delhi,Delhi,37,Salaried,37278,Emerging,2025-05-21
CUST001531,Gujarat,Ahmedabad,29,Salaried,41891,Emerging,2025-05-12
CUST001532,Gujarat,Vadodara,26,Gig worker,48356,Emerging,2026-05-12
CUST001533,Karnataka,Bangalore,46,Self-employed,40321,Emerging,2025-08-10
CUST001534,Maharashtra,Nagpur,38,Salaried,46098,Emerging,2026-02-13
CUST001535,Karnataka,Hubli,34,Salaried,58942,Prime,2025-04-10
CUST001536,Telangana,Warangal,50,Salaried,51519,Prime,2025-12-01
CUST001537,Karnataka,Hubli,44,Gig worker,41465,Emerging,2025-01-06
CUST001538,Maharashtra,Pune,29,Salaried,72806,Prime,2025-11-17
CUST001539,Karnataka,Hubli,52,Salaried,52624,Prime,2025-07-13
CUST001540,Karnataka,Hubli,31,Salaried,42892,Emerging,2025-09-25
CUST001541,Tamil Nadu,Coimbatore,54,Salaried,60042,Prime,2026-02-20
CUST001542,Karnataka,Hubli,25,Self-employed,70542,Prime,2025-04-23
CUST001543,Telangana,Hyderabad,47,Small business,49097,Emerging,2026-05-04
CUST001544,Maharashtra,Pune,36,Salaried,68860,Prime,2025-03-22
CUST001545,Gujarat,Vadodara,43,Salaried,66613,Prime,2025-05-26
CUST001546,Maharashtra,Mumbai,60,Self-employed,64072,Prime,2025-07-02
CUST001547,Karnataka,Mysore,29,Salaried,26622,Emerging,2025-02-22
CUST001548,Tamil Nadu,Chennai,23,Self-employed,47189,Emerging,2025-04-12
CUST001549,Gujarat,Vadodara,57,Small business,43951,Emerging,2025-03-18
CUST001550,Delhi,Delhi,58,Gig worker,56998,Prime,2025-07-19
CUST001551,Karnataka,Mysore,59,Salaried,55289,Prime,2025-12-13
CUST001552,Karnataka,Hubli,28,Self-employed,64060,Prime,2025-07-04
CUST001553,Delhi,Delhi,56,Salaried,49309,Emerging,2025-11-10
CUST001554,Gujarat,Surat,22,Salaried,28103,Emerging,2025-10-16
CUST001555,Karnataka,Hubli,34,Gig worker,14556,Mass,2025-05-30
CUST001556,Maharashtra,Pune,55,Gig worker,31570,Emerging,2025-05-09
CUST001557,Maharashtra,Nagpur,51,Gig worker,41239,Emerging,2026-04-24
CUST001558,Tamil Nadu,Madurai,46,Small business,27474,Emerging,2026-03-03
CUST001559,Tamil Nadu,Madurai,32,Salaried,43775,Emerging,2025-03-24
CUST001560,Telangana,Hyderabad,56,Salaried,47749,Emerging,2025-08-28
CUST001561,Gujarat,Ahmedabad,59,Salaried,52355,Prime,2025-07-31
CUST001562,Karnataka,Hubli,39,Gig worker,23454,Mass,2025-11-21
CUST001563,Karnataka,Mysore,46,Salaried,51979,Prime,2025-08-25
CUST001564,Maharashtra,Nagpur,30,Salaried,18568,Mass,2025-10-17
CUST001565,Telangana,Hyderabad,55,Salaried,45851,Emerging,2025-09-26
CUST001566,Tamil Nadu,Coimbatore,48,Salaried,44732,Emerging,2026-02-17
CUST001567,Karnataka,Hubli,61,Salaried,34011,Emerging,2025-05-28
CUST001568,Karnataka,Hubli,42,Gig worker,45402,Emerging,2025-05-10
CUST001569,Telangana,Warangal,33,Self-employed,79998,Prime,2025-11-24
CUST001570,Gujarat,Ahmedabad,35,Salaried,28710,Emerging,2026-01-25
CUST001571,Maharashtra,Nagpur,44,Self-employed,45894,Emerging,2026-04-25
CUST001572,Gujarat,Ahmedabad,54,Small business,59702,Prime,2026-03-22
CUST001573,Telangana,Hyderabad,41,Gig worker,24680,Mass,2025-01-02
CUST001574,Tamil Nadu,Madurai,30,Salaried,46764,Emerging,2025-12-30
CUST001575,Tamil Nadu,Coimbatore,31,Salaried,81827,Prime,2025-01-08
CUST001576,Maharashtra,Mumbai,37,Small business,30967,Emerging,2025-06-01
CUST001577,Gujarat,Ahmedabad,26,Self-employed,72986,Prime,2026-02-21
CUST001578,Tamil Nadu,Madurai,41,Salaried,58070,Prime,2025-10-26
CUST001579,Gujarat,Ahmedabad,22,Salaried,67627,Prime,2025-09-14
CUST001580,Maharashtra,Pune,24,Salaried,63774,Prime,2025-03-25
CUST001581,Tamil Nadu,Chennai,45,Salaried,50833,Prime,2025-04-09
CUST001582,Maharashtra,Pune,59,Self-employed,56819,Prime,2025-04-22
CUST001583,Karnataka,Hubli,23,Salaried,81216,Prime,2026-02-18
CUST001584,Maharashtra,Mumbai,23,Gig worker,32806,Emerging,2025-01-29
CUST001585,Maharashtra,Mumbai,23,Salaried,62010,Prime,2025-02-12
CUST001586,Karnataka,Bangalore,28,Self-employed,95572,Affluent,2026-01-09
CUST001587,Maharashtra,Pune,51,Salaried,67314,Prime,2025-03-10
CUST001588,Karnataka,Hubli,38,Salaried,81533,Prime,2025-09-02
CUST001589,Telangana,Warangal,45,Salaried,18645,Mass,2026-03-03
CUST001590,Telangana,Hyderabad,57,Salaried,46350,Emerging,2025-02-28
CUST001591,Maharashtra,Pune,40,Salaried,24812,Mass,2025-02-20
CUST001592,Telangana,Warangal,39,Salaried,44449,Emerging,2025-01-02
CUST001593,Tamil Nadu,Coimbatore,56,Self-employed,82492,Prime,2026-04-02
CUST001594,Maharashtra,Mumbai,35,Small business,40302,Emerging,2026-02-03
CUST001595,Maharashtra,Pune,24,Salaried,47084,Emerging,2025-05-22
CUST001596,Gujarat,Vadodara,24,Gig worker,33337,Emerging,2025-07-18
CUST001597,Tamil Nadu,Coimbatore,49,Self-employed,78686,Prime,2026-02-12
CUST001598,Gujarat,Vadodara,49,Salaried,58267,Prime,2026-03-08
CUST001599,Karnataka,Mysore,29,Small business,31917,Emerging,2025-05-05
CUST001600,Karnataka,Mysore,46,Salaried,77226,Prime,2025-04-12
CUST001601,Delhi,Delhi,57,Gig worker,69510,Prime,2025-12-14
CUST001602,Telangana,Hyderabad,51,Self-employed,34382,Emerging,2026-04-20
CUST001603,Delhi,Delhi,29,Salaried,62508,Prime,2025-01-08
CUST001604,Maharashtra,Mumbai,37,Salaried,77602,Prime,2025-04-21
CUST001605,Tamil Nadu,Coimbatore,42,Self-employed,68859,Prime,2025-05-24
CUST001606,Karnataka,Bangalore,23,Self-employed,40728,Emerging,2026-01-24
CUST001607,Karnataka,Bangalore,48,Small business,31734,Emerging,2025-06-03
CUST001608,Maharashtra,Mumbai,22,Gig worker,37907,Emerging,2025-03-08
CUST001609,Delhi,Delhi,53,Salaried,12000,Mass,2025-03-05
CUST001610,Karnataka,Bangalore,57,Self-employed,66072,Prime,2026-02-14
CUST001611,Karnataka,Mysore,32,Salaried,67890,Prime,2025-10-31
CUST001612,Telangana,Warangal,34,Self-employed,105535,Affluent,2026-03-15
CUST001613,Delhi,Delhi,23,Gig worker,18208,Mass,2025-10-21
CUST001614,Maharashtra,Mumbai,41,Small business,18192,Mass,2025-05-12
CUST001615,Karnataka,Mysore,36,Salaried,33910,Emerging,2025-05-25
CUST001616,Gujarat,Ahmedabad,25,Small business,27538,Emerging,2025-10-22
CUST001617,Karnataka,Bangalore,30,Salaried,64483,Prime,2026-02-11
CUST001618,Karnataka,Hubli,40,Salaried,78897,Prime,2025-02-26
CUST001619,Maharashtra,Mumbai,41,Small business,33899,Emerging,2025-05-12
CUST001620,Delhi,Delhi,22,Small business,65210,Prime,2025-08-20
CUST001621,Karnataka,Mysore,39,Self-employed,107815,Affluent,2025-09-26
CUST001622,Karnataka,Bangalore,40,Self-employed,67197,Prime,2025-11-22
CUST001623,Tamil Nadu,Chennai,41,Salaried,66806,Prime,2026-04-23
CUST001624,Maharashtra,Mumbai,39,Salaried,37543,Emerging,2025-04-01
CUST001625,Karnataka,Bangalore,34,Salaried,83692,Prime,2025-07-08
CUST001626,Maharashtra,Mumbai,55,Salaried,55040,Prime,2025-06-07
CUST001627,Tamil Nadu,Chennai,56,Gig worker,39184,Emerging,2025-05-31
CUST001628,Karnataka,Bangalore,49,Self-employed,76112,Prime,2025-07-13
CUST001629,Telangana,Warangal,28,Small business,55337,Prime,2025-05-31
CUST001630,Karnataka,Bangalore,24,Salaried,66551,Prime,2025-10-18
CUST001631,Karnataka,Hubli,46,Salaried,40563,Emerging,2026-04-01
CUST001632,Karnataka,Bangalore,60,Salaried,40821,Emerging,2026-02-12
CUST001633,Karnataka,Mysore,43,Self-employed,44136,Emerging,2026-02-22
CUST001634,Karnataka,Mysore,34,Small business,19423,Mass,2025-05-06
CUST001635,Delhi,Delhi,53,Salaried,81033,Prime,2025-02-07
CUST001636,Maharashtra,Pune,61,Salaried,63622,Prime,2025-09-06
CUST001637,Tamil Nadu,Coimbatore,23,Salaried,46340,Emerging,2025-03-03
CUST001638,Delhi,Delhi,26,Salaried,59198,Prime,2025-01-18
CUST001639,Maharashtra,Nagpur,41,Self-employed,110704,Affluent,2025-03-16
CUST001640,Maharashtra,Pune,39,Gig worker,20288,Mass,2025-08-30
CUST001641,Tamil Nadu,Coimbatore,60,Salaried,62316,Prime,2025-11-25
CUST001642,Telangana,Warangal,53,Self-employed,62556,Prime,2026-03-15
CUST001643,Delhi,Delhi,37,Small business,60256,Prime,2025-12-26
CUST001644,Gujarat,Ahmedabad,42,Self-employed,29240,Emerging,2026-04-12
CUST001645,Karnataka,Mysore,50,Salaried,21443,Mass,2025-09-21
CUST001646,Tamil Nadu,Chennai,29,Salaried,52640,Prime,2025-12-31
CUST001647,Tamil Nadu,Madurai,57,Gig worker,43406,Emerging,2026-04-08
CUST001648,Gujarat,Ahmedabad,23,Salaried,58988,Prime,2025-03-22
CUST001649,Karnataka,Mysore,53,Salaried,80843,Prime,2025-08-29
CUST001650,Maharashtra,Mumbai,21,Small business,41229,Emerging,2025-01-21
CUST001651,Karnataka,Mysore,31,Salaried,19864,Mass,2025-11-17
CUST001652,Karnataka,Bangalore,28,Salaried,43693,Emerging,2025-03-30
CUST001653,Delhi,Delhi,24,Salaried,31813,Emerging,2025-07-21
CUST001654,Maharashtra,Mumbai,40,Salaried,12000,Mass,2025-06-25
CUST001655,Maharashtra,Pune,50,Gig worker,24614,Mass,2026-02-16
CUST001656,Maharashtra,Nagpur,41,Salaried,34971,Emerging,2025-02-05
CUST001657,Telangana,Hyderabad,33,Salaried,44006,Emerging,2026-03-01
CUST001658,Tamil Nadu,Madurai,40,Salaried,52475,Prime,2026-05-09
CUST001659,Karnataka,Mysore,22,Self-employed,90778,Affluent,2025-05-10
CUST001660,Karnataka,Hubli,59,Self-employed,83452,Prime,2025-03-22
CUST001661,Telangana,Warangal,38,Salaried,50457,Prime,2025-07-31
CUST001662,Maharashtra,Nagpur,43,Gig worker,24830,Mass,2025-08-28
CUST001663,Karnataka,Hubli,58,Gig worker,28248,Emerging,2025-01-06
CUST001664,Karnataka,Hubli,44,Self-employed,62506,Prime,2025-05-09
CUST001665,Tamil Nadu,Madurai,22,Salaried,48059,Emerging,2026-05-15
CUST001666,Tamil Nadu,Madurai,58,Salaried,78984,Prime,2026-04-08
CUST001667,Maharashtra,Mumbai,37,Salaried,63894,Prime,2026-03-31
CUST001668,Delhi,Delhi,26,Salaried,57846,Prime,2026-05-10
CUST001669,Karnataka,Hubli,42,Salaried,47063,Emerging,2026-05-12
CUST001670,Karnataka,Mysore,30,Small business,15402,Mass,2026-04-13
CUST001671,Karnataka,Mysore,42,Gig worker,32903,Emerging,2025-10-13
CUST001672,Karnataka,Bangalore,22,Salaried,50126,Prime,2025-02-27
CUST001673,Karnataka,Bangalore,61,Salaried,70413,Prime,2025-10-27
CUST001674,Delhi,Delhi,25,Salaried,59235,Prime,2025-09-05
CUST001675,Maharashtra,Mumbai,53,Salaried,46132,Emerging,2025-01-18
CUST001676,Karnataka,Bangalore,60,Salaried,27732,Emerging,2025-08-08
CUST001677,Gujarat,Surat,48,Small business,12000,Mass,2025-06-15
CUST001678,Tamil Nadu,Madurai,38,Gig worker,18596,Mass,2025-08-10
CUST001679,Telangana,Warangal,25,Salaried,76162,Prime,2025-08-19
CUST001680,Maharashtra,Pune,47,Salaried,71497,Prime,2025-09-12
CUST001681,Karnataka,Bangalore,50,Salaried,39838,Emerging,2025-09-08
CUST001682,Telangana,Warangal,43,Salaried,59589,Prime,2025-01-09
CUST001683,Delhi,Delhi,58,Self-employed,78916,Prime,2025-10-25
CUST001684,Karnataka,Mysore,56,Small business,12000,Mass,2026-02-12
CUST001685,Tamil Nadu,Madurai,43,Salaried,46299,Emerging,2025-02-21
CUST001686,Maharashtra,Pune,48,Salaried,74538,Prime,2025-05-21
CUST001687,Tamil Nadu,Madurai,21,Self-employed,87107,Prime,2025-07-13
CUST001688,Karnataka,Mysore,42,Self-employed,106820,Affluent,2026-05-15
CUST001689,Maharashtra,Mumbai,61,Salaried,55062,Prime,2026-03-04
CUST001690,Tamil Nadu,Chennai,23,Salaried,77947,Prime,2025-09-26
CUST001691,Maharashtra,Pune,29,Salaried,79036,Prime,2025-07-30
CUST001692,Karnataka,Bangalore,45,Salaried,49368,Emerging,2025-11-05
CUST001693,Maharashtra,Pune,23,Salaried,87938,Prime,2025-07-26
CUST001694,Karnataka,Hubli,54,Salaried,60728,Prime,2026-04-18
CUST001695,Tamil Nadu,Chennai,36,Salaried,22940,Mass,2025-10-08
CUST001696,Maharashtra,Mumbai,46,Salaried,50753,Prime,2026-03-08
CUST001697,Maharashtra,Pune,50,Self-employed,71694,Prime,2025-06-12
CUST001698,Delhi,Delhi,28,Self-employed,58247,Prime,2025-11-02
CUST001699,Maharashtra,Nagpur,53,Self-employed,55439,Prime,2026-02-20
CUST001700,Karnataka,Hubli,34,Self-employed,67258,Prime,2025-10-12
CUST001701,Karnataka,Mysore,59,Salaried,71121,Prime,2026-03-06
CUST001702,Telangana,Warangal,59,Salaried,39298,Emerging,2025-12-31
CUST001703,Maharashtra,Mumbai,44,Salaried,72113,Prime,2025-02-02
CUST001704,Gujarat,Surat,25,Salaried,58333,Prime,2025-11-26
CUST001705,Tamil Nadu,Madurai,60,Self-employed,75040,Prime,2025-08-11
CUST001706,Telangana,Warangal,42,Small business,41150,Emerging,2025-04-20
CUST001707,Telangana,Warangal,35,Salaried,78565,Prime,2026-01-21
CUST001708,Maharashtra,Mumbai,50,Salaried,67016,Prime,2026-03-08
CUST001709,Karnataka,Mysore,31,Salaried,56393,Prime,2026-01-01
CUST001710,Tamil Nadu,Madurai,29,Salaried,52084,Prime,2025-03-26
CUST001711,Delhi,Delhi,21,Small business,37543,Emerging,2025-01-21
CUST001712,Gujarat,Surat,59,Salaried,28588,Emerging,2025-01-18
CUST001713,Karnataka,Hubli,49,Self-employed,81634,Prime,2025-07-12
CUST001714,Karnataka,Bangalore,42,Self-employed,37958,Emerging,2025-11-02
CUST001715,Gujarat,Vadodara,28,Self-employed,85829,Prime,2026-02-13
CUST001716,Telangana,Hyderabad,50,Salaried,45799,Emerging,2026-04-21
CUST001717,Tamil Nadu,Coimbatore,36,Small business,18433,Mass,2025-07-04
CUST001718,Tamil Nadu,Chennai,24,Salaried,63053,Prime,2026-04-07
CUST001719,Tamil Nadu,Coimbatore,59,Gig worker,58122,Prime,2025-05-02
CUST001720,Karnataka,Hubli,29,Salaried,74932,Prime,2025-04-06
CUST001721,Tamil Nadu,Chennai,22,Salaried,28010,Emerging,2025-11-04
CUST001722,Tamil Nadu,Chennai,39,Self-employed,101782,Affluent,2025-03-21
CUST001723,Maharashtra,Mumbai,38,Salaried,58561,Prime,2026-03-05
CUST001724,Tamil Nadu,Madurai,50,Self-employed,69583,Prime,2025-04-17
CUST001725,Karnataka,Hubli,55,Self-employed,55494,Prime,2025-02-18
CUST001726,Karnataka,Bangalore,23,Salaried,42069,Emerging,2026-02-11
CUST001727,Maharashtra,Mumbai,57,Salaried,60051,Prime,2026-01-07
CUST001728,Telangana,Warangal,55,Small business,12000,Mass,2025-12-31
CUST001729,Maharashtra,Mumbai,44,Small business,23835,Mass,2025-12-15
CUST001730,Karnataka,Mysore,36,Salaried,63724,Prime,2025-04-19
CUST001731,Tamil Nadu,Chennai,42,Self-employed,78544,Prime,2025-10-23
CUST001732,Telangana,Hyderabad,46,Self-employed,61388,Prime,2025-10-29
CUST001733,Maharashtra,Pune,57,Self-employed,15412,Mass,2025-09-18
CUST001734,Maharashtra,Mumbai,28,Gig worker,19734,Mass,2025-11-05
CUST001735,Karnataka,Hubli,38,Self-employed,89333,Prime,2025-12-26
CUST001736,Tamil Nadu,Coimbatore,57,Small business,20930,Mass,2025-09-03
CUST001737,Delhi,Delhi,21,Small business,24990,Mass,2025-09-04
CUST001738,Karnataka,Mysore,51,Salaried,56812,Prime,2025-07-10
CUST001739,Karnataka,Hubli,32,Self-employed,48245,Emerging,2025-07-02
CUST001740,Karnataka,Hubli,56,Salaried,34149,Emerging,2026-03-03
CUST001741,Gujarat,Vadodara,40,Self-employed,58109,Prime,2026-05-12
CUST001742,Karnataka,Mysore,46,Salaried,54280,Prime,2025-01-04
CUST001743,Karnataka,Bangalore,53,Gig worker,20493,Mass,2025-06-15
CUST001744,Maharashtra,Pune,53,Gig worker,37286,Emerging,2025-09-22
CUST001745,Karnataka,Mysore,61,Salaried,70312,Prime,2025-12-23
CUST001746,Karnataka,Hubli,57,Salaried,86901,Prime,2026-01-16
CUST001747,Maharashtra,Mumbai,41,Salaried,40462,Emerging,2026-02-03
CUST001748,Karnataka,Bangalore,56,Self-employed,79745,Prime,2025-09-01
CUST001749,Maharashtra,Pune,43,Salaried,49299,Emerging,2025-06-20
CUST001750,Karnataka,Bangalore,50,Small business,50942,Prime,2025-03-23
CUST001751,Tamil Nadu,Chennai,21,Self-employed,53776,Prime,2025-01-19
CUST001752,Maharashtra,Mumbai,48,Small business,71734,Prime,2025-11-07
CUST001753,Telangana,Hyderabad,45,Small business,22824,Mass,2025-12-25
CUST001754,Karnataka,Bangalore,60,Gig worker,33592,Emerging,2026-04-27
CUST001755,Karnataka,Hubli,31,Salaried,40507,Emerging,2025-06-06
CUST001756,Maharashtra,Mumbai,41,Small business,12000,Mass,2025-04-01
CUST001757,Maharashtra,Nagpur,55,Salaried,39048,Emerging,2025-04-05
CUST001758,Maharashtra,Mumbai,34,Salaried,28594,Emerging,2025-11-07
CUST001759,Karnataka,Mysore,47,Salaried,60181,Prime,2025-01-14
CUST001760,Karnataka,Mysore,35,Gig worker,33663,Emerging,2025-02-27
CUST001761,Gujarat,Surat,37,Gig worker,25866,Emerging,2025-01-09
CUST001762,Karnataka,Hubli,33,Salaried,74467,Prime,2025-04-22
CUST001763,Delhi,Delhi,33,Self-employed,58924,Prime,2025-06-02
CUST001764,Karnataka,Bangalore,40,Gig worker,50753,Prime,2025-01-16
